fold_id,entanglement,feature_map_reps,ansatz_reps,element test,actual test,predicted test,element train,actual train,predicted train,final_train_loss,final_test_loss,gpu_mem_allocated,gpu_mem_max_allocated
47,circular,3,5,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 0 0],[0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0],0.6888045072555542,0.4515061676502228,,
47,circular,3,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 0 1 1 0 1 0 0 1 1 0 1 1 0 0 1],[1 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 1 0],0.6509873270988464,0.6962829828262329,,
47,circular,4,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 1 1 1 0 1 0 1 0 0 0 1 0 0 1 1],[0 1 1 1 0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0],0.6152204275131226,1.0584343671798706,,
47,circular,4,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0],[1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0],0.5818451642990112,0.38972207903862,,
47,circular,4,3,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 0 0 0 1 1],[1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 1 1 1],0.6604344844818115,0.6223041415214539,,
47,circular,4,4,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 1 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1],[1 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1],0.5792626738548279,0.8928033113479614,,
47,circular,4,5,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 0 1 0 1 1 1 0 1 1 1 0 1 1 0 0],[0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 1 0 0],0.715697705745697,0.6909909844398499,,
47,circular,4,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1],[0 1 1 1 0 1 0 1 0 1 0 0 0 1 1 0 1 1 1 0],0.5901435613632202,0.8056234121322632,,
47,circular,5,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 1 1 1 1 0],[0 1 1 1 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1],0.6407641172409058,0.8401826620101929,,
47,circular,5,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 1],[1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1],0.6305084824562073,0.6731922626495361,,
47,circular,5,3,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0 1 1 1 1],[0 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 1],0.6411029100418091,1.0507383346557615,,
47,circular,5,4,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0],[1 1 1 0 1 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0],0.5690059661865234,0.9159737229347228,,
47,circular,5,5,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 0 0 1 1],[0 0 0 0 0 1 0 0 1 1 1 0 1 1 0 0 0 1 1 0],0.6828638911247253,1.0170012712478638,,
47,circular,5,6,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 1 1 0 0],[0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0],0.6325801014900208,0.6327203512191772,,
47,circular,6,1,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 0 1 1 1 0 0 1 0 0 1 0 1 1 1 1],[0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 1],0.8028016090393066,0.378274530172348,,
47,circular,6,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 1 1 0 0 1 0 1 1 1 1 0 0 1 1 1 0],[0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0],0.6948400139808655,0.5266834497451782,,
47,circular,6,3,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0],[0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 1 1 1 1],0.68232262134552,0.5611768960952759,,
47,circular,6,4,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 1 1 0 0 1 0 0 1 0 1 0 1 1 1 0 1],[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0],0.6696829199790955,0.4550844132900238,,
47,circular,6,5,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 1 0 1 1 1 0 1 0 1 1 1 1 1 0 0 0],[0 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1],0.7344157099723816,0.5548580288887024,,
47,circular,6,6,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 0 1 0 0 0 1 0 1 1 1 0 0 1 1 1],[1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1],0.6569398045539856,0.4925234615802765,,
41,linear,1,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 1],[1 0 1 0 0 0 1 0 1 1 1 0 0 1 0 0 1 1 0 1],0.6453973650932312,0.769568681716919,,
41,linear,1,2,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0],[1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0],0.6436349153518677,0.6941277980804443,,
41,linear,1,3,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 0],[1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 0 1 0 1],0.6243496537208557,0.735413670539856,,
41,linear,1,4,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 1 1 0 0 0 1 1 0 0 1 1 0 1 0 0],[0 0 1 1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 0 1],0.6679352521896362,0.7614212036132812,,
41,linear,1,5,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 1 0 1 0],[0 1 0 1 0 1 1 1 0 0 1 0 0 1 0 0 1 0 1 0],0.5729499459266663,0.8336074352264404,,
41,linear,1,6,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0],[1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0],0.6173979043960571,0.7088863849639893,,
41,linear,2,1,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 0 1 0],[1 1 0 1 1 0 1 1 1 0 0 0 1 0 1 1 0 0 1 0],0.6149528622627258,0.6360002160072327,,
41,linear,2,2,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 0],[0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0 1 1 1],0.6467427015304565,0.7032548189163208,,
41,linear,2,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 1 1 0 0],[0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1],0.647858202457428,0.6501619815826416,,
41,linear,2,4,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 1 1 0 0 0 1 1 0 0 1 0 1 0 1 1 1 1],[0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 1 1 0 0],0.6250227093696594,0.7966154217720032,,
41,linear,2,5,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1],[0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1],0.5773056745529175,0.8163610696792603,,
41,linear,2,6,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 0 0 0 1],[1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1],0.5899686813354492,0.7595540285110474,,
41,linear,3,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 0 0],[0 0 0 1 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0],0.6792351603507996,0.7397339344024658,,
41,linear,3,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 0 0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],0.77519690990448,0.531890332698822,,
41,linear,3,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 1],[1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0],0.585311770439148,0.6335194110870361,,
41,linear,3,4,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 1 0 1 0 1 0 0 0 0 0 1 1 0 1 1 0],[1 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0],0.7433153390884399,0.5247241258621216,,
41,linear,3,5,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 0 0 0 0 1 1 1 1 0 0 1 0 1 0],[0 1 1 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 0],0.6132692694664001,0.7170453071594238,,
41,linear,3,6,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 1 1 0 0 1 1 0 1 1 1 0 0 1 1 0],[1 0 1 0 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 0],0.6869306564331055,0.4504218399524688,,
41,linear,4,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 1 1 0 1 1 0 1 0 1 0 0 0 1 0 1],[0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 0 0 1 1],0.6700066924095154,0.7646760940551758,,
41,linear,4,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1],[0 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0],0.6600437760353088,0.5288347601890564,,
41,linear,4,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1],[0 0 1 0 1 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0],0.5594958662986755,0.6058839559555054,,
41,linear,4,4,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 1 1],[1 1 1 0 1 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1],0.6151767373085022,0.7474499940872192,,
41,linear,4,5,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 0 1 1 0 0 1 0 0 1 1 1 1 0 0 0],[1 0 1 1 1 0 1 0 0 0 1 1 0 1 1 1 1 1 1 1],0.6173084378242493,0.6898481249809265,,
41,linear,4,6,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 1 1 0 1 1 0 0 0 0 1 0 1 0 1 1],[0 1 1 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 1 1],0.6022346019744873,0.4734747111797333,,
41,linear,5,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 1],[1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 1],0.646776556968689,0.8253204822540283,,
41,linear,5,2,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 1 1 0 0 0 1 0 1 0 1 1 1 0 0 0],[1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1],0.6221783757209778,0.7422157526016235,,
41,linear,5,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 0 0 1 1 1],[1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1],0.632121205329895,0.6093495488166809,,
41,linear,5,4,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 0 0 1 0 0 1 0 1 1 0 0 0 0 1 1 1],[0 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1],0.6147224307060242,0.9966492652893066,,
41,linear,5,5,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 0 0 1 0 1],[0 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1],0.619857907295227,0.8149439692497253,,
41,linear,5,6,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1],[1 1 0 1 0 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1],0.5990334749221802,0.7996257543563843,,
41,linear,6,1,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 1 1],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0],0.6963428258895874,0.5753074884414673,,
41,linear,6,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 1 0],[0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0],0.7413734793663025,0.5802215933799744,,
41,linear,6,3,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 1],[0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1],0.6634076237678528,0.8061115741729736,,
41,linear,6,4,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 1 1 0 0],[1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0],0.683239221572876,0.8129028081893921,,
41,linear,6,5,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1],[1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 1],0.6091144680976868,0.614470362663269,,
41,linear,6,6,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 1 0 0 1 0 1 1 0 0 0 0 1 1 0 1],[1 0 1 1 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1],0.674696147441864,0.5181811451911926,,
41,full,1,1,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0 0 1],[1 0 1 1 0 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],0.6307029724121094,0.6509267091751099,,
41,full,1,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 0 1 0 1 0 1 1 1 1 1 0 1 0 1 0],[1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0],0.6445127725601196,0.6594134569168091,,
